catalog_id,recipe_name,style,meal_type,dish_type,image_path,total_calories,total_mass,total_fat,total_carb,total_protein
catalog_136,Oyster Po’boy,american,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_136/rgb.png,2128.060724999837,921.018905182681,140.00096374998154,142.597175,74.886244375
catalog_137,South African Yellow Rice,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_137/rgb.png,318.9721812402193,216.31249999994898,5.201082534599167,62.9040525868274,4.950989054534105
catalog_138,Crockpot Caramel Apple Cider,american,"[""lunch/dinner""]","['desserts', 'main course']",data/catalog/images/catalog_138/rgb.png,354.0549818641407,653.8340185452331,0.9063725574421366,88.06947742894471,0.9931540185452331
catalog_139,Brown Sugar and Dijon Glazed Corned Beef and Cabbage with Red Potatoes,american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_139/rgb.png,938.9360562183334,840.6315771666666,55.05925053470001,51.240800948,59.561802115549995
catalog_140,Reuben Burgers Recipe,american,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_140/rgb.png,508.8038276859375,196.67273484375,32.4152347365625,23.24086234975,29.4173560653125
catalog_141,Pulled Pork Potato Skins,american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_141/rgb.png,489.77588888888874,378.19555555555564,20.193222444444437,61.78997155555557,16.628608888888888
catalog_142,Stuffed Baked Potatoes Deconstructed,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_142/rgb.png,490.1205,459.05,17.476039999999998,71.50855,14.659875000000003
catalog_143,Taco Hand Pies,mexican,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_143/rgb.png,220.00605165000002,66.66603083333334,15.589482833333333,10.309458333333334,9.259845636666666
catalog_144,Meatballs,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_144/rgb.png,194.62066080836325,74.82196291675913,12.407715708333466,8.01626145834022,11.909684913334248
catalog_145,Baked Zucchini Fries,mediterranean,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_145/rgb.png,163.0335,138.6125,7.8531850000000025,17.226949999999995,8.235175000000002
catalog_146,Wild Mushroom Stuffing,french,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_146/rgb.png,122.82341738756844,132.12683406590963,3.4254538893570086,18.0318260779089,6.0388241438355825
catalog_147,Tomato-Basil Pita Pizzas Recipe,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_147/rgb.png,244.78606250000004,133.08828125,10.0704703125,28.777342656250006,11.7712046875
catalog_148,Citrus Scallops With Bulgur recipes,mediterranean,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_148/rgb.png,249.339138961525,278.9825367775,7.8941035366965,31.2059036791,17.77985139736
catalog_149,Chicken Fried Rice Recipe,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_149/rgb.png,599.3029375023425,388.74375000093323,18.871513750030424,77.8319787505973,37.792993750097075
catalog_150,Fiesta Egg Casserole With Peppers and Cheese,italian,"[""breakfast""]",['main course'],data/catalog/images/catalog_150/rgb.png,281.4877155,166.83137923538783,20.73733102675,4.6087429873125,19.0194360824375
catalog_151,Spaghetti Skillet Supper,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_151/rgb.png,215.248033856875,150.13593054999998,10.61751400091875,17.898101740425,11.2960433658875
catalog_152,House Roasted Nuts,british,"[""snack""]",['starter'],data/catalog/images/catalog_152/rgb.png,292.50375,50.89149353118125,26.74925,9.442125,8.7137875
catalog_153,"Flank Steak Pinwheels with Spinach, Gorgonzola and Asiago",british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_153/rgb.png,541.9514028944445,307.71751451190676,30.32848541912325,2.97343532583507,61.10500057832292
catalog_154,Cheesy Spinach Quesadillas,mexican,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_154/rgb.png,98.643375,34.4,3.81004375,12.337936249999997,3.807675
catalog_155,Vegetable Tortilla Cups recipes,mexican,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_155/rgb.png,319.29175000000004,135.84166666666667,7.5285525,50.42699166666667,14.14088333333333
catalog_156,Smoked Salmon Black Bean Egg Rolls,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_156/rgb.png,260.67625,92.375,7.499025,37.3925,11.1018
catalog_157,Bake or Bust,mexican,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_157/rgb.png,297.3463263069819,316.783855529696,1.020457527607788,56.469755306965,16.25655776404275
catalog_158,Wasabi Shrimp Sushi Cups,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_158/rgb.png,109.29870000005462,53.1165000000097,0.820223750004728,21.68865825000225,3.458205300001686
catalog_159,"Kale, Peach, and Avocado Salad",mediterranean,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_159/rgb.png,254.15,234.95833333333334,20.153033333333333,19.9866125,4.508908333333332
catalog_160,The Only Guacamole Recipe You'll Ever Need,mexican,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_160/rgb.png,277.1525,273.71354166672825,22.323425,21.765549999999998,4.053075
catalog_161,Organic Lime Fruit Salad,south american,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_161/rgb.png,245.88332,299.87591666666674,8.648144191666667,44.350775425,4.1899509916666675
catalog_162,Yakitori Sauce recipes,japanese,"[""lunch/dinner""]","['main course', 'condiments and sauces']",data/catalog/images/catalog_162/rgb.png,122.33374999974235,164.34068637493237,0.36537499999996625,11.925874999938255,5.251274999999825
catalog_163,Crockpot Fondue,mediterranean,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_163/rgb.png,297.71580710492157,103.14553419436366,21.69441474244495,4.605703563556353,19.284628926027466
catalog_164,Beet Wild Rice Salad with Pistachios recipes,mediterranean,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_164/rgb.png,471.11235955,330.03995834534487,23.5162285145,57.605840286,12.8866060785
catalog_165,Beet-Cured Salmon,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_165/rgb.png,301.9629206,195.2670795658,8.8482911605,41.691618694000006,14.783871316499999
catalog_166,Baked Salmon Topped With Crab,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_166/rgb.png,532.1839447427084,256.2541209375,34.47235625514583,1.1781444070625002,50.98920305802083
catalog_167,Salmon Salad With Bright Spring Vegetables,nordic,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_167/rgb.png,382.9003722,384.03785166666665,21.646289334000002,10.47213065933333,36.871853183333336
catalog_168,"Steak, Chicken, Salmon, or Shrimp Caesar S",nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_168/rgb.png,159.78214626250002,89.617736640625,10.584535937031253,1.308757991734375,14.089569073281252
catalog_169,Greek Yogurt Carbonara,mediterranean,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_169/rgb.png,237.3305488899636,94.9403222917802,9.527192754188595,22.822339579231265,14.211739006057504
catalog_170,Cheesy Pepperoni Strata recipes,italian,"[""breakfast""]",['main course'],data/catalog/images/catalog_170/rgb.png,836.587977803125,426.390411875,50.70621697971875,51.61617390228125,42.723050297125
catalog_171,Pepperoni Pizza Bake Recipe 4,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_171/rgb.png,419.8330515476562,185.04978912109374,16.9478731885586,48.17762013465625,18.43854725338281
catalog_172,Cheesy Italian Potatoes and Gnocchi,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_172/rgb.png,333.30715059069183,208.83479770833333,11.530208623633612,42.67053234481614,15.394396401931928
catalog_173,Spaghetti Squash Caprese,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_173/rgb.png,195.725957890625,194.84574835696438,12.6725113953125,10.271982343749997,11.6345964375
catalog_174,Eggplant and Tomato Napoleons,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_174/rgb.png,350.8584065555555,416.0752371333025,23.33924834888889,22.370735944444444,15.971291022222223
catalog_175,Quick braised lettuce & peas,french,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_175/rgb.png,146.7175,182.49999999999994,7.19965,16.712725,5.125125
catalog_176,Pineapple Beef Stir Fry recipes,caribbean,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_176/rgb.png,470.9950613826142,453.71690934300585,24.328874461359764,31.43558496726712,32.67415706926703
catalog_177,Roasted Curry Chickpeas recipes,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_177/rgb.png,825.2257011569,180.69918129905614,43.98545082607313,84.0667733828125,33.21537090234375
catalog_178,Sweet + Spicy Roasted Nuts,south american,"[""lunch/dinner"",""snack""]",['starter'],data/catalog/images/catalog_178/rgb.png,319.4828949174224,52.80111702370238,27.962408351785715,12.723545451312635,9.500307730357141
catalog_179,Pan-Fried Sage Pork Chops,british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_179/rgb.png,268.6217500000568,105.61708333337599,20.84670833333564,2.292796666677614,17.21320666666858
catalog_180,Easy Coconut Jasmine Rice,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_180/rgb.png,336.199829376987,136.24344263027726,20.646857186483732,35.063597899289,4.818150614039905
catalog_181,Tropical Quinoa Salad recipes,caribbean,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_181/rgb.png,408.82060986562504,328.763010625,21.06092168528125,53.92653832510417,7.252380392052083
catalog_182,Cinnamon-Quinoa Breakfast Bowl,south american,"[""breakfast""]",['main course'],data/catalog/images/catalog_182/rgb.png,390.419624999709,221.6687499999234,17.1082925,51.41760624992485,12.439754999999908
catalog_183,Sauerkraut for Hot Dogs,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_183/rgb.png,41.25275838313925,91.59664499994894,0.2659986363333333,10.020728697616565,0.8610005111666057
catalog_184,Honey-Mustard Chicken (Crock Pot),french,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_184/rgb.png,839.35075,405.954449378866,51.016175,38.2401975,56.951775
catalog_185,Potato-Celery Root Mash,caribbean,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_185/rgb.png,173.39519693333332,221.17150291666667,5.3895501811666655,28.894841612500002,4.0065645524999995
catalog_186,To Die For Fettuccini Alfredo,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_186/rgb.png,935.0823177965109,259.89462724294026,75.63151445541926,48.54180969672827,17.838055185764713
catalog_187,Cracker Crumb Peas,british,"[""snack""]",['starter'],data/catalog/images/catalog_187/rgb.png,98.4560937512899,124.7968750001799,3.5197156251459,13.330128125000108,3.72814843750153
catalog_188,Silken Turnip And Potato Soup,french,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_188/rgb.png,215.34956060821,494.4295047612193,9.024172645877497,31.7840937973425,4.125736346347502
catalog_189,Sausage & lentil traybake,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_189/rgb.png,305.061625,120.5875,5.343250000000001,47.29121125,18.556485
catalog_190,Lightning Quick Pickled Purple Cabbage,mediterranean,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_190/rgb.png,39.580722222222214,130.35555555555555,0.1835755555555555,7.794692777777779,1.0514244444444443
catalog_191,"Autumn Salad with Lamb's Lattuce, Pears and Blue Cheese",french,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_191/rgb.png,421.93002078125,261.438501616738,31.300106965625,27.9831759375,11.35766925
catalog_192,Salsa Tuna Salad,mexican,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_192/rgb.png,88.64905477500001,136.36154625,0.8241958440000001,8.22475,13.255439972500001
catalog_193,Lentil Veggie Burgers,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_193/rgb.png,101.8189,56.414762044329905,0.7207535,19.954475,4.481949500000001
catalog_194,Wild West Coast Seafood Shrimp Cocktail Sauce,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_194/rgb.png,22.321125000000002,24.1125,0.18741375,5.6959125,0.39460875
catalog_195,Red Lentils with Vegetables,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_195/rgb.png,277.8283333333333,226.33333333333334,0.8894833333333333,53.892066666666665,16.461516666666665
catalog_196,Spicy fennel-carrot salad – Cafe Liz,south american,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_196/rgb.png,67.705,207.39478655927834,0.50745,16.863987499999993,2.5120125
catalog_197,"Beet, Fennel and Carrot Salad",french,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_197/rgb.png,73.27211069375001,95.62142803577892,4.703469269390623,7.800518734484373,1.1353859030677083
catalog_198,Roasted Baby Potatoes with Broccoli recipes,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_198/rgb.png,116.04743208333333,126.58695833333333,4.783514008333333,16.863878333333332,2.9438553333333335
catalog_199,July's Bounty Pasta,italian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_199/rgb.png,335.9230279430557,280.27015576388885,1.686224763805555,69.19463081427084,12.950607689166667
catalog_200,"Soba Salad With Seaweed, Cucumbers, and Asparagus Recipe",japanese,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_200/rgb.png,416.465132358941,313.8362273350695,13.324444488538193,67.12202579018314,15.778554780028646
catalog_201,Sesame Pea Pods,chinese,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_201/rgb.png,50.72233333333333,67.43333333333334,3.1426,4.776533333333333,1.4901666666666664
catalog_202,bulgur and black bean salad,mexican,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_202/rgb.png,267.4011562500001,107.609375,11.82912125,35.040036875,8.631160625000001
catalog_203,Mediterranean Pasta with Tomatoes and Arugula,mediterranean,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_203/rgb.png,509.75988359361327,287.04986802224875,14.33845473773225,80.26744170831293,16.67112659740364
catalog_204,Watermelon and Feta Salad Recipe,greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_204/rgb.png,207.46701581640625,332.268213515625,10.629165905859375,24.30945668440625,7.26743631921875
catalog_205,Apricot Ricotta Stuffed Chicken with Honey Mustard Glaze,mediterranean,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_205/rgb.png,542.07139069375,341.987023125,22.090281200625,14.038797679312502,70.046447045625
catalog_206,Chicken With Pesto Potatoes,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_206/rgb.png,760.4291608562265,427.5654664787667,45.26386459027483,43.67357325128745,45.411380896458326
catalog_207,Smoked Salmon Wrap,nordic,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_207/rgb.png,236.4861493,170.14641500000002,11.54478471133333,3.7149,28.26965457
catalog_208,Mussels With White Wine And Herbs,italian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_208/rgb.png,523.3554567461,671.19994711,10.612466101786005,27.7891078034,56.34595004944
catalog_209,Slow Cooker Risottto Recipe,french,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_209/rgb.png,274.3789263375,224.12144152777776,12.062113812652779,30.427957448666664,9.035424552756945
catalog_210,Yam Gratin with Gruyere Cheese,french,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_210/rgb.png,437.087123725,238.59713875,24.433415135875,49.17660171125,6.750786222875
catalog_211,Canadian Bacon and Cheddar Quiche,french,"[""breakfast""]",['starter'],data/catalog/images/catalog_211/rgb.png,778.8462813875,244.98654625,59.79785490125,33.727457858625,27.55685659125
catalog_212,5-Layer Mexican Dip,mexican,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_212/rgb.png,457.7781042583333,261.1326975,38.086804934166665,17.978544127972217,15.560732171944446
catalog_213,"Nan's English Muffin, Hummus, & Tomato Sandwich ( Ww )",mediterranean,"[""breakfast""]",['sandwiches'],data/catalog/images/catalog_213/rgb.png,186.26835,196.0578144479381,4.075071,32.9451,7.26924
catalog_214,Jalapeno Homemade Hot Sauce,mexican,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_214/rgb.png,4.255,32.8830423359375,0.0266140625,0.49358828125,0.09999453125
